Fecha, Calle, Tipo de Siniestro, Gravedad, Dia Semana, Hora, Departamento, Localidad, fixed, X, Y 
25/8/2020, AVENIDA DON PEDRO DE MENDOZA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 8, MONTEVIDEO, MONTEVIDEO, 1, 577285, 6145890 
25/8/2020, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MARTES, 13, MONTEVIDEO, MONTEVIDEO, 1, 579605, 6139150 
26/8/2020, GUIPUZCOA, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 9, MONTEVIDEO, MONTEVIDEO, 1, 577055, 6135045 
26/8/2020, CAMINO GENERAL HORNOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, MIÉRCOLES, 15, MONTEVIDEO, MONTEVIDEO, 1, 569575, 6144640 
26/8/2020, AVENIDA OCHO DE OCTUBRE, ATROPELLO DE PEATÓN, GRAVE, MIÉRCOLES, 16, MONTEVIDEO, MONTEVIDEO, 1, 578700, 6140585 
26/8/2020, BOULEVARD GENERAL ARTIGAS, DESPISTE, LEVE, MIÉRCOLES, 12, MONTEVIDEO, MONTEVIDEO, 1, 572370, 6140670 
26/8/2020, CAMINO CARRASCO, ATROPELLO DE PEATÓN, LEVE, MIÉRCOLES, 19, MONTEVIDEO, MONTEVIDEO, 1, 581220, 6140985 
26/8/2020, CAMINO DE LAS TROPAS --CERRO NORTE - LA PALOMA--, COLISIÓN ENTRE VEHÍCULOS, SIN LESIONADOS, MIÉRCOLES, 20, MONTEVIDEO, MONTEVIDEO, 1, 567670, 6141655 
27/8/2020, AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ, COLISIÓN ENTRE VEHÍCULOS, LEVE, JUEVES, 23, MONTEVIDEO, MONTEVIDEO, 1, 580120, 6138325 
29/8/2020, JOSE MARMOL, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 12, MONTEVIDEO, MONTEVIDEO, 1, 569805, 6141815 
29/8/2020, AVENIDA ITALIA, COLISIÓN ENTRE VEHÍCULOS, LEVE, SÁBADO, 23, MONTEVIDEO, MONTEVIDEO, 1, 586785, 6140230 
30/8/2020, GUAYABOS, COLISIÓN ENTRE VEHÍCULOS, LEVE, DOMINGO, 21, MONTEVIDEO, MONTEVIDEO, 1, 574730, 6137160 
31/8/2020, AVENIDA URUGUAY, CAÍDA, LEVE, LUNES, 9, MONTEVIDEO, MONTEVIDEO, 1, 575030, 6137745 
