Fecha y hora,Departamento,Localidad,Jurisdiccion ,Tipo de Siniestro,Vehiculo,Rol,Edad,Sexo,Fallecido a los Dias,Otro vehiculo,Lugar del Siniestro,X,Y
9/6/2016 17:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,76,F,1,MOTO,CAMINO GENERAL HORNOS esq. BERNARDO DE GUZMAN,5.705.398.306,61.439.456.885
11/6/2016 22:45,CANELONES,SAN RAMON,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,28,F,0,AUTO,RUTA 6 km 75,,
11/6/2016 23:00,DURAZNO,SARANDI DEL YI,DEPARTAMENTAL,CAIDA,CUADRICICLO,CONDUCTOR,80,M,0,,Tepperino esquina Brendet Sosa,62.811.514.239.216,631.061.226.873.253
12/6/2016 2:30,ARTIGAS,ARTIGAS,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,21,M,0,,AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU,5.519.191.844,66.343.883.563
12/6/2016 2:30,ARTIGAS,ARTIGAS,DEPARTAMENTAL,DESPISTE,MOTO,PASAJERO,18,M,0,,AVENIDA BALTASAR BRUM esq. JUANA DE IBARBOUROU,5.519.191.844,66.343.883.563
12/6/2016 4:55,CERRO LARGO,MELO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,29,M,0,,RUTA 8 entre AVELLANEDA Y ALCIDES LUCAS,7.673.006.278.467,641.387.094.183.974
13/06/2016 16:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,M,0,CAMION,MAESTRA JUANA MANSO esq. MANUEL ACUNA,5.810.047.538,61.428.433.899
13/06/2016 19:00,CANELONES,CANELONES,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,70,M,0,CAMIONETA,RUTA 64 km 48,,
14/06/2016 18:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,84,M,9,MOTO,JUAN BAUTISTA SAA esq. MARIA ORTICOCHEA,5.701.767.124,61.453.176.583
16/06/2016 12:45,FLORIDA,CERRO COLORADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,66,F,3,CAMIONETA,RUTA 7 km 142,,
19/06/2016 00:45,DURAZNO,DURAZNO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,25,M,1,CAMIONETA,DOCTOR E. PENZA esq. DOCTOR RUBINO,5.437.506.304,63.062.205.539
19/06/2016 22:30,FLORIDA,SAN RAMON,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,24,M,0,,RUTA 6 km. 90,,
20/06/2016 10:47,CANELONES,PANDO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,36,M,0,AUTO,RUTA 8 km. 38,,
22/06/2016 09:00,CERRO LARGO,MELO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,71,F,7,AUTO,FLORENCIO SANCHEZ esq. A. DE LA ROSA,7.662.069.912,6.415.194.907
22/06/2016 13:45,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,68,M,4,CAMION,ARGOS esq. CAMINO PASO DE LA ESPANOLA,5.802.263.888,61.487.378.995
22/06/2016 21:20,FLORES,TRINIDAD,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,15,M,2,CAMIONETA,INES DURAN esq. URUGUAY,5.089.462.169,62.918.134.391
22/06/2016 21:50,ROCHA,VALIZAS,NACIONAL,ATROPELLO DE ANIMALES,AUTO,PASAJERO,44,F,0,,RUTA 10 km. 265,,
23/06/2016 11:55,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,4,M,1,AUTO,ARTURO SANTANA esq. ZELMAR MICHELINI,6.862.880.046,61.349.232.659
24/06/2016 20:10,TACUAREMBO,TACUAREMBO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,27,F,0,CAMION,RUTA 5 km. 390,,
25/06/2016 03:30,SALTO,SALTO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,27,M,0,,AVENIDA PARAGUAY esq. OSIMANI Y LERENA,4.086.544.237,65.281.906.452
25/06/2016 11:20,MONTEVIDEO,MONTEVIDEO,NACIONAL,CAIDA,MOTO,CONDUCTOR,20,M,0,CAMION,RAMBLA DOCTOR BALTASAR BRUM esq. JOSE NASAZZI,5.725.397.564,61.401.897.729
26/06/2016 23:50,ARTIGAS,ARTIGAS,DEPARTAMENTAL,DESPISTE,AUTO,PASAJERO,21,F,1,,WILSON FERREIRA ALDUNATE esq. MIGUEL BARREIRO,5.514.146.457,66.353.103.757
27/06/2016 03:30,ROCHA,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,41,M,0,,RUTA 15 km. 154,,
27/06/2016 09:00,SAN JOSE,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,75,M,0,OMNIBUS,RUTA 1 km. 48,,
29/06/2016 07:31,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,30,M,0,CAMION,AVENIDA LUIS BATLLE BERRES esq. CAMINO PAURU,5.613.551.386,61.480.171.412
30/06/2016 04:40,MALDONADO,MALDONADO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,20,M,0,,ITUZAINGO E/ SARANDI Y ROMAN GUERRA,686.579.601,6.135.327.734
30/06/2016 07:30,SALTO,SALTO,DEPARTAMENTAL,DESPISTE,CAMIONETA,CONDUCTOR,29,M,0,,AVENIDA APOLON DE MIRBEK esq. GRITO DE ASENCIO,4.085.542.286,65.292.766.158
30/06/2016 13:00,LAVALLEJA,MINAS,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,17,M,1,,JOSE ELLAURI esq. CLAUDIO WILLIMAN,66.212.066.252.899,619.527.681.126.738
2/7/2016 13:47,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,0,CAMION,JUAN JACOBO ROUSSEAU esq. HABANA,5.790.699.206,61.420.021.728
2/7/2016 23:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,AUTO,CONDUCTOR,18,M,1,,CAMINO MALDONADO esq. RAFAEL,5.802.498.304,61.443.078.427
4/7/2016 7:36,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,40,M,0,CAMION,CADIZ  esq. REPUBLICA DE COREA,5.772.858.354,61.409.110.963
6/7/2016 13:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,61,F,0,OMNIBUS,AVENIDA GENERAL EUGENIO GARZON esq. AVENIDA LEZICA,5.710.800.437,61.483.547.835
7/7/2016 14:00,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,28,M,0,OMNIBUS,ACCESOS A MONTEVIDEO km. 3,,
7/7/2016 14:54,CANELONES,ATLANTIDA,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,53,M,0,CAMIONETA,RUTA 11 km. 162,,
7/7/2016 15:30,FLORIDA,SARANDI GRANDE,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,39,M,0,CAMION,RUTA 5 km. 141,,
7/7/2016 21:20,MONTEVIDEO,MONTEVIDEO,NACIONAL,DESPISTE,CAMIONETA,PASAJERO,27,M,0,,RUTA 5 esq. CAMINO FAUQUET,5.671.112.725,61.525.214.716
8/7/2016 21:52,CANELONES,COLINAS DE SOLYMAR,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,24,F,0,MOTO,RUTA INTERBALNEARIA km. 26,,
9/7/2016 0:10,SAN JOSE,LA BOYADA,NACIONAL,DESPISTE,AUTO,PASAJERO,8,M,1,,RUTA 1 km. 94,,
12/7/2016 22:58,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,27,M,0,AUTO,Av. J.P.VARELA esq. Av. D.A.LARRANAGA,577.487.369,6.141.690.146
13/07/2016 00:15,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,53,M,1,MOTO,MINAS esq. CONSTITUYENTE,5.749.382.153,6.137.051.595
13/07/2016 18:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,75,F,1,MOTO,GERONIMO PICCIOLI esq. MANUEL CALLEROS,5.789.015.681,61.425.618.119
14/07/2016 22:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,54,M,11,CAMIONETA,FLORENCIA esq. CAMINO MALDONADO,5.811.074.951,61.449.099.705
15/07/2016 06:59,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,37,F,0,CAMION,RUTA 5 km. 8,,
17/07/2016 04:10,CERRO LARGO,MELO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,20,M,4,AUTO,CAMINO VECINAL Nro. S/N,76.765.907.230.525,641.701.922.729.911
20/07/2016 23:35,PAYSANDU,SAN FELIX,DEPARTAMENTAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,26,M,15,,CAMINO A CASABLANCA esq. IGUALDAD,39.622.912.658.536,641.966.228.779.356
22/07/2016 09:25,LAVALLEJA,MINAS,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,33,F,0,CAMION,RUTA 8 KM 124,,
23/07/2016 06:58,CANELONES,CAPITAN J.A.ARTIGAS,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,16,F,0,MOTO,LOS CEIBOS esq. RUTA 8,59.082.272.800.757,615.366.295.330.466
23/07/2016 07:45,LAVALLEJA,JOSE BATLLE Y ORDONEZ,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,21,M,5,,DIECIOCHO DE JULIO esq. FRANCISCO DE LEON,672041.65,62.945.637.475
24/07/2016 01:00,ARTIGAS,MONES QUINTELA,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,29,M,0,,Calpica esq. RUTA 3,43.629.635.957.983,663.964.700.876.022
24/07/2016 07:40,CANELONES,CIUDAD DE LA COSTA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,71,M,13,AUTO,AV.GIANNATTASIO ESQ. ARTIGAS,59.490.411.043.931,614.587.121.885.192
24/07/2016 11:50,FLORIDA,SARANDI GRANDE,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,59,M,0,AUTO,RUTA 5 km. 143,,
24/07/2016 20:46,CANELONES,EMPALME DEL SAUCE,NACIONAL,DESPISTE,MOTO,CONDUCTOR,46,M,0,,RUTA 74 km. 30,,
25/07/2016 21:13,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,20,F,2,MOTO,AVENIDA GENERAL RONDEAU esq. PANAMA,5.737.440.916,61.387.060.336
26/07/2016 11:45,CANELONES,LA PAZ,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,52,M,1,CAMION,RUTA 5 km. 20,568254.13,6154617.37
27/07/2016 00:15,RIVERA,VICHADERO,NACIONAL,DESPISTE,CAMIONETA,CONDUCTOR,52,M,0,,RUTA 27 km. 86,,
29/07/2016 02:49,CANELONES,N/C,NACIONAL,ATROPELLO DE ANIMALES,AUTO,CONDUCTOR,53,M,0,,RUTA 64 km. 12,,
29/07/2016 13:25,TACUAREMBO,TACUAREMBO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,20,F,0,CAMION,DIECIOCHO DE JULIO esq. MANUEL RODRIGUEZ CORREA,5.954.705.589,64.897.077.543
29/07/2016 16:41,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,CAMIONETA,RUTA 5 km. 11.800 esq. CAMINO LUIS EDUARDO PEREZ,5.677.913.642.365,614.720.401.266.868
29/07/2016 19:15,TACUAREMBO,TACUAREMBO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,77,F,1,MOTO,RUTA 5 km. 393,600297.07,6492703.38
29/07/2016 23:10,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,0,OMNIBUS,AV. GRAL. EUGENIO GARZON esq. TANGARUPA,5.711.550.287,61.442.304.045
5/8/2016 19:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,48,M,0,,CAMINO CARRASCO esq. CAMINO PAVIA,583.386.785,61.408.617.666
6/8/2016 6:55,CANELONES,PANDO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,22,M,0,AUTO,RUTA 8 VIEJA km. 35,,
6/8/2016 10:50,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,0,CAMIONETA,CAMINO REPETTO esq. DOMINGO MORA,5.830.273.765,61.489.329.311
6/8/2016 20:50,MALDONADO,GREGORIO AZNAREZ,NACIONAL,ATROPELLO DE ANIMALES,MOTO,CONDUCTOR,19,M,0,,RUTA 9 km. 86,,
7/8/2016 15:30,DURAZNO,DURAZNO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,18,M,0,,WINSTON CHURCHILL esq. JOSE PEDRO VARELA,54.427.122.315.625,630.774.377.802.101
9/8/2016 6:32,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION CON OBSTACULO EN CALZADA,MOTO,CONDUCTOR,46,M,0,,AVENIDA GENERAL SAN MARTIN esq. IRMA CAMACHO,5.760.956.807,61.472.707.142
9/8/2016 6:45,SALTO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,54,M,0,OMNIBUS,RUTA 31 km. 97,,
9/8/2016 6:45,SALTO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,78,M,0,OMNIBUS,RUTA 31 km. 97,,
9/8/2016 13:00,FLORIDA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,69,M,1,CAMIONETA,RUTA 77 km 20,,
11/8/2016 9:04,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,48,M,0,AUTO,TORRES GARCIA esq. LUIS ALBERTO DE HERRERA,5.719.772.918,61.571.566.586
12/8/2016 8:20,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,69,M,0,CAMIONETA,AVENIDA SAYAGO esq. CAMINO GENERAL MAXIMO SANTOS,5.722.245.252,61.455.835.465
12/8/2016 17:30,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,75,M,0,CAMIONETA,RUTA 5 km. 11.800 esq. CAMINO LUIS EDUARDO PEREZ,56.785.934.448.383,61.471.341.387.864
13/08/2016 18:20,CANELONES,PROGRESO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,27,M,0,MOTO,FRANSISCO DE PONGA esq. ZORRILLA DE SAN MARTIN,5.714.115.629,61.614.843.197
14/08/2016 10:30,CANELONES,LA PAZ,DEPARTAMENTAL,CAIDA,BICICLETA,CONDUCTOR,83,M,1,,JAVIER DE VIANA esq. AVENIDA CENTENARIO,5.713.131.097,61.533.002.687
14/08/2016 16:16,MONTEVIDEO,MONTEVIDEO,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,32,F,0,CAMION,RAMBLA SUD AMERICA esq. COLOMBIA,5.734.988.727,61.387.882.253
16/08/2016 06:04,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,31,M,0,CAMIONETA,EJIDO esq. GALICIA,5.742.326.282,61.377.473.428
16/08/2016 12:02,CANELONES,CAPITAN JUAN ANTONIO ARTIGAS,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,1,F,0,OMNIBUS,RUTA 8 km. 26,591411.52,6153964.72
16/08/2016 20:51,CANELONES,LAS PIEDRAS,NACIONAL,DESPISTE,MOTO,CONDUCTOR,26,M,1,,RUTA 5 km. 26,569721.01,6160266.07
18/08/2016 19:00,FLORES,N/C,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,PASAJERO,59,F,0,CAMION,RUTA 23 km. 201,,
21/08/2016 03:30,LAVALLEJA,MINAS,DEPARTAMENTAL,DESPISTE,AUTO,PASAJERO,14,F,0,,AV. VARELA ESQ. INTENDENTE MALDONADO,66.287.592.632.468,61.953.842.570.681
24/08/2016 07:30,ROCHA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,20,M,0,CAMION,RUTA 16 km. 3,,
24/08/2016 14:25,CANELONES,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,34,M,0,CAMIONETA,RUTA 75 km. 38,,
24/08/2016 18:15,SAN JOSE,SAN JOSE,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,73,M,10,MOTO,MANUEL D RODRIGUEZ esq. CARLOS LARRIERA,5.268.927.087,62.011.345.752
25/08/2016 16:50,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,66,F,0,CAMIONETA,ACCESOS A MONTEVIDEO km 1,,
27/08/2016 19:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,21,M,2,AUTO,AVENIDA JOSE BELLONI esq. RINALDI,5.785.586.738,6.146.034.514
28/08/2016 06:00,SORIANO,SANTA CATALINA,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,19,M,0,,ANGEL CERIANI esq. GILBERTO COSTA,45.503.471.034.459,626.098.671.470.492
28/08/2016 09:26,CANELONES,LAS PIEDRAS,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,39,M,0,CAMIONETA,MANUEL MELENDEZ esq. AVENIDA BOLIVIA,57.036.402.305.743,615.603.916.215.451
1/9/2016 5:27,MONTEVIDEO,MONTEVIDEO,NACIONAL,CAIDA,MOTO,CONDUCTOR,41,M,0,,RUTA 6 km. 18,,
2/9/2016 15:30,CANELONES,PARQUE DEL PLATA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,77,M,8,CAMIONETA,AV. MARIO FERREIRA esq. CENTRAL,618564.33,6.152.674.668
4/9/2016 5:30,TACUAREMBO,ACHAR,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,29,M,3,,CALLE 6 esq. CALLE 20,57.734.494.219.477,641.464.011.504.577
4/9/2016 5:30,SORIANO,DOLORES,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,35,M,1,CARRO,PASO MORLAN esq. UTE 35,38.754.382.704.847,628.731.841.529.433
5/9/2016 18:51,PAYSANDU,N/C,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,71,M,0,CAMIONETA,RUTA 3 km. 334,,
5/9/2016 20:25,SAN JOSE,CIUDAD DEL PLATA,NACIONAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,21,M,1,CAMIONETA,RUTA 1 km. 29,,
6/9/2016 6:48,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,46,F,0,AUTO,RAMBLA REPUBLICA DE MEXICO esq. COIMBRA,583551.35,6138202.6
6/9/2016 6:48,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,29,M,0,AUTO,RAMBLA REPUBLICA DE MEXICO esq. COIMBRA,583551.35,6138202.6
6/9/2016 21:25,MALDONADO,SAN CARLOS,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,32,M,0,CAMION,RUTA 9 km. 138,,
6/9/2016 21:25,MALDONADO,SAN CARLOS,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,PASAJERO,29,F,0,CAMION,RUTA 9 km. 138,,
8/9/2016 20:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,21,F,0,CAMION,RUPERTO PEREZ esq. CAMAMBU,5.695.076.904,61.410.819.418
8/9/2016 20:40,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,28,M,0,CAMION,RUPERTO PEREZ esq. CAMAMBU,5.695.076.904,61.410.819.418
8/9/2016 23:50,MALDONADO,MALDONADO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,37,M,3,AUTO,BATLLE Y ORDONEZ esq. EDUARDO ACEVEDO,687.011.137,6.136.630.488
9/9/2016 19:20,FLORIDA,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,41,M,0,CAMIONETA,RUTA 6 km. 173,,
11/9/2016 15:00,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,33,M,0,,EDUARDO PAZ AGUIRRE esq. JOSE LLUPES,5.680.536.411,61.448.922.114
13/09/2016 19:35,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,,M,3,AUTO,AVENIDA BRASIL esq. JOSE ELLAURI,5.774.477.856,61.365.264.668
15/09/2016 19:20,MALDONADO,MALDONADO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,34,M,0,,PERIMETRAL NUEVA A 300 MTS CALLE  ZITARROSA,68.725.811.008.661,613.808.145.042.605
16/09/2016 17:00,RIVERA,RIVERA,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,19,M,3,CAMION,AVENIDA MANUEL ORIBE esq. GENERAL JOSE G. ARTIGAS,6.403.664.992,65.799.321.072
16/09/2016 17:30,CERRO LARGO,BUENA VISTA,NACIONAL,DESPISTE,AUTO,PASAJERO,39,M,1,,RUTA 8 km. 437,,
16/09/2016 17:30,CERRO LARGO,BUENA VISTA,NACIONAL,DESPISTE,AUTO,PASAJERO,39,M,0,,RUTA 8 km. 437,,
17/09/2016 08:00,FLORIDA,N/C,DEPARTAMENTAL,CAIDA,MOTO,CONDUCTOR,39,M,0,,CAMINO CORTADA SAN RAMON,59.384.019.889.084,621.434.617.206.388
17/09/2016 14:28,MONTEVIDEO,MONTEVIDEO,NACIONAL,DESPISTE,MOTO,CONDUCTOR,19,M,0,,RUTA 1 km. 11,,
17/09/2016 22:40,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,58,F,0,OMNIBUS,RUTA DE ACCESO km. 2,,
17/09/2016 22:40,MONTEVIDEO,MONTEVIDEO,NACIONAL,ATROPELLO DE PEATON,PEATON,PEATON,28,F,0,OMNIBUS,RUTA DE ACCESO km. 2,,
17/09/2016 23:15,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,PASAJERO,9,M,0,AUTO,AVENIDA GENERAL SAN MARTIN esq. BOULEVARD APARICIO SARAVIA,5.760.428.541,6.144.885.678
17/09/2016 23:15,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,48,M,0,AUTO,AVENIDA GENERAL SAN MARTIN esq. BOULEVARD APARICIO SARAVIA,5.760.428.541,6.144.885.678
20/09/2016 16:10,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,93,M,0,AUTO,CAMINO MALDONADO esq. CAMINO GEMINIS,581.216.499,61.450.006.054
21/09/2016 14:10,CANELONES,COSTA DE ORO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,CUADRICICLO,CONDUCTOR,87,M,1,CAMIONETA,AVDA GIANNATTASIO Y AVDA CENTRAL,59.801.321.923.924,614.806.787.634.424
21/09/2016 17:10,CANELONES,LA PAZ,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,36,M,1,CAMIONETA,DANTON esq. VALDENEGRO,5.708.062.707,61.554.395.873
22/09/2016 11:31,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,BICICLETA,CONDUCTOR,20,F,0,CAMION,PLACIDO ELLAURI esq. JULIO CESAR,5.785.490.272,61.372.405.502
23/09/2016 20:48,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,25,M,0,AUTO,COOPER esq. COSTA RICA,5.852.259.439,61.399.554.769
24/09/2016 00:13,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,DESPISTE,MOTO,CONDUCTOR,28,M,0,,MARIANO ESTAPE esq. JOSE MARIA GUERRA,5.784.137.031,61.440.677.961
24/09/2016 06:10,CANELONES,PARQUE DEL PLATA,NACIONAL,COLISION ENTRE VEHICULOS,CAMIONETA,CONDUCTOR,27,F,0,CAMION,RUTA INTERBALNEARIA km. 50,616990.32,6153475.75
24/09/2016 13:00,ARTIGAS,N/C,NACIONAL,DESPISTE,AUTO,CONDUCTOR,61,M,1,,RUTA 30 km. 103,526097.41,6633838.86
28/09/2016 21:45,TACUAREMBO,N/C,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,61,M,0,OMNIBUS,RUTA 5 km. 360,,
30/09/2016 17:15,MALDONADO,MALDONADO,DEPARTAMENTAL,ATROPELLO DE PEATON,PEATON,PEATON,5,M,0,MOTO,ALBERTO CL CARACARA esq. BARTOLOME HOWEL,6.885.647.416,61.363.871.071
30/09/2016 18:03,CANELONES,PANDO,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,40,F,0,CAMION,RUTA 101 km. 23,,
30/09/2016 21:15,SALTO,SALTO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,22,M,0,BICICLETA,RUTA 3 km 3,,
2/10/2016 3:11,SORIANO,DOLORES,NACIONAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,54,M,0,OMNIBUS,RUTA 21 km. 327,,
2/10/2016 21:30,MONTEVIDEO,MONTEVIDEO,DEPARTAMENTAL,COLISION ENTRE VEHICULOS,AUTO,CONDUCTOR,87,M,1,AUTO,RAMBLA REPUBLICA DE MEXICO esq. SEIS DE ABRIL,5.856.411.574,61.379.372.154
3/10/2016 8:30,CANELONES,CANELONES,NACIONAL,COLISION ENTRE VEHICULOS,MOTO,CONDUCTOR,23,M,0,CAMIONETA,RUTA 11 km. 110,,
8/10/2016 8:40,SAN JOSE,N/C,NACIONAL,DESPISTE,AUTO,PASAJERO,56,F,0,,RUTA 3 km. 127,,
